   3.9974814209303493E-009 ,   3.9974814209303493E-009 ,   3.9974814209303493E-009
   3.9967872855151817E-009 ,   3.9967872855151817E-009 ,   3.5994373105442856E-009
   3.9966571474918437E-009 ,   3.9966571474918437E-009 ,   3.1998988342582837E-009
   3.9966366631452136E-009 ,   3.9966366631452136E-009 ,   2.7999833881397474E-009
   3.9966336901219994E-009 ,   3.9966336901219994E-009 ,   2.3999978049503750E-009
   3.9966336901219994E-009 ,   3.9966336901219994E-009 ,   2.0000022537959256E-009
   3.9966366631452136E-009 ,   3.9966366631452136E-009 ,   1.6000166706065530E-009
   3.9966571474918437E-009 ,   3.9966571474918437E-009 ,   1.2001012244880135E-009
   3.9967872855151817E-009 ,   3.9967872855151817E-009 ,   8.0056274820201615E-010
   3.9974814209303493E-009 ,   3.9974814209303493E-009 ,   4.0251863781595089E-010
   3.9967872855151817E-009 ,   3.5994373105442856E-009 ,   3.9967872855151817E-009
   3.9958839607888936E-009 ,   3.5992503249721237E-009 ,   3.5992503249721237E-009
   3.9957101024131523E-009 ,   3.5991962070198635E-009 ,   3.1998643793789348E-009
   3.9956826719923697E-009 ,   3.5991852582591879E-009 ,   2.7999778540477246E-009
   3.9956787192990129E-009 ,   3.5991834219219925E-009 ,   2.3999970891253662E-009
   3.9956787192990129E-009 ,   3.5991834219219925E-009 ,   2.0000029696209345E-009
   3.9956826719923697E-009 ,   3.5991852582591879E-009 ,   1.6000222046985713E-009
   3.9957101024131523E-009 ,   3.5991962070198635E-009 ,   1.2001356793673710E-009
   3.9958839607888936E-009 ,   3.5992503249721237E-009 ,   8.0074973377417955E-010
   3.9967872855151817E-009 ,   3.5994373105442856E-009 ,   4.0321277323111769E-010
   3.9966571474918437E-009 ,   3.1998988342582837E-009 ,   3.9966571474918437E-009
   3.9957101024131523E-009 ,   3.1998643793789348E-009 ,   3.5991962070198635E-009
   3.9955226326477838E-009 ,   3.1998507124546385E-009 ,   3.1998507124546385E-009
   3.9954923316949076E-009 ,   3.1998470619095564E-009 ,   2.7999751690112059E-009
   3.9954878930867483E-009 ,   3.1998463146944636E-009 ,   2.3999966977112208E-009
   3.9954878930867483E-009 ,   3.1998463146944636E-009 ,   2.0000033610350798E-009
   3.9954923316949076E-009 ,   3.1998470619095564E-009 ,   1.6000248897350930E-009
   3.9955226326477838E-009 ,   3.1998507124546385E-009 ,   1.2001493462916573E-009
   3.9957101024131523E-009 ,   3.1998643793789348E-009 ,   8.0080385172643528E-010
   3.9966571474918437E-009 ,   3.1998988342582837E-009 ,   4.0334291125445483E-010
   3.9966366631452136E-009 ,   2.7999833881397474E-009 ,   3.9966366631452136E-009
   3.9956826719923697E-009 ,   2.7999778540477246E-009 ,   3.5991852582591879E-009
   3.9954923316949076E-009 ,   2.7999751690112059E-009 ,   3.1998470619095564E-009
